"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","ParentTxFrom","ParentTxTo","ParentTxETH_Value","From","TxTo","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $2614.31453552289/Eth","Historical $Price/Eth","Status","ErrCode","Type","PrivateNote"
"0xddc4c73f98fc75edb23c0d68b09088f956cce7f2d4d22fc1e2825680134c9738","15372115","1660923220","2022-08-19 15:33:40","0x094a473985464098b59660b37162a284b5132753","0x4c98af741e352c6551bff9509b3f8ca9dd4e6397","0","0xa6b71e26c5e0845f74c812102ca7114b6a896ab2","","0x6a016548310076285668e2378df70bd545396b5a","0","0","0","1609.05","0","","create2",""
"0x6961d431f87fb4bcee0dbaf39efea69c21eb60b9f2a94d5cbfd6bfcc3f15ecec","15393510","1661215451","2022-08-23 00:44:11","0xb5dad764c4ad8f2b1a99d330046bdf71fbab1a9f","0x2686a8919df194aa7673244549e68d42c1685d03","0","0x2686a8919df194aa7673244549e68d42c1685d03","0x6a016548310076285668e2378df70bd545396b5a","","20","0","52286.2907104578","1664.76","0","","call",""
"0x1d05d9de71803f0eeca404fe202a07e04e56ab7d6bb33fbb000cd4e85604d8ea","15841046","1666893455","2022-10-27 17:57:35","0xb9a0fb254aea7bcec79c7bd8052dcd902a5388ff","0x6a016548310076285668e2378df70bd545396b5a","0","0x6a016548310076285668e2378df70bd545396b5a","0x42c5b29fd9416e3b475cc87515bd41d801dbb97b","","0","2","5228.62907104578","1514.35","0","","call",""
"0x474481054f8ac990634533bbaffdbb7e8b77c3432043a98d22d3a3faac7c4bdf","16070754","1669665851","2022-11-28 20:04:11","0xe77d2e3adcf2ab187570c40512f9ccfb3858c23b","0x6a016548310076285668e2378df70bd545396b5a","0","0x6a016548310076285668e2378df70bd545396b5a","0x81ebe8ee7b51741fd5dad31f6987e626a9bb8111","","0","1","2614.31453552289","1167.30","0","","call",""
"0x83d885828209582a9bf2780fc36a07622f44a8876deec7fe4d1a88b2b730a6be","16201831","1671248915","2022-12-17 03:48:35","0xe77d2e3adcf2ab187570c40512f9ccfb3858c23b","0x6a016548310076285668e2378df70bd545396b5a","0","0x6a016548310076285668e2378df70bd545396b5a","0xed03c484f4e22095ca89bf41c2eb2c4b23a443bd","","0","5","13071.5726776144","1187.11","0","","call",""
"0xded64839aed83985995aa1f89f001c39b0ecb1bed07353f63e2b7f8e49f8b975","16654198","1676707259","2023-02-18 08:00:59","0xbc62bd48934190bdc1da963425b1e38a62187b56","0x2686a8919df194aa7673244549e68d42c1685d03","0","0x2686a8919df194aa7673244549e68d42c1685d03","0x6a016548310076285668e2378df70bd545396b5a","","27","0","70586.492459118","1691.98","0","","call",""
"0xe8f5f0285ce648e402ced0af4b234ac7582c9fbdc2cbf5867c1dd16e8b1407c2","16934029","1680106019","2023-03-29 16:06:59","0xe77d2e3adcf2ab187570c40512f9ccfb3858c23b","0x6a016548310076285668e2378df70bd545396b5a","0","0x6a016548310076285668e2378df70bd545396b5a","0xca7632327567796e51920f6b16373e92c7823854","","0","1","2614.31453552289","1793.51","0","","call",""
"0xc3e4eff211a11fc70872b3191ae8e26a2fdcb5ba7ca658496dc5cf3666417dd3","19078030","1706117831","2024-01-24 17:37:11","0x70b8769b09af7447886620c20854c8b9119b5fee","0x6a016548310076285668e2378df70bd545396b5a","0","0x6a016548310076285668e2378df70bd545396b5a","0x2686a8919df194aa7673244549e68d42c1685d03","","0","38","99343.9523498698","2234.13","0","","call",""
