Transaction Hash,Date,From,From_name,From_category,To,To_name,To_category,Value,DOT_USD,Symbol,Acquainted?,Thru
0x1538cf72cf217f21329a96469a0d998bc80c02dde67aac5b2f3f8cc880af822d,2022-01-15,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x7316bce693b1d37d57b4b64e36c17336e85dc29c,Airdrop,Airdrop,-206.35548097703335,-5510.24,ENS,1,Direct
0x645460429450ab3bad4ecf3bf8a890222cf6a716725e634f0295f86b28c39af1,2022-01-15,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x807aa458479490e5033ec099edd022811604d38d,Airdrop,Airdrop,-175.33618061276064,-4681.95,ENS,1,Direct
0x1ce4b54c7d188e63f9a376bb554d3041e7d546dbe397e286257c4f8bc7ff6aa0,2022-01-15,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xfee7486a3ebff6d668630517aa493ae7a0598067,Airdrop,Airdrop,-21.98525745209984,-587.07,ENS,1,Direct
0x207cf980711d4963c7a1bd906005cca6b8a51822f51cacbe40a6f1cd8960cf83,2022-01-15,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x0fb4e7dff29c22029975373d1bbf5873ffc3c61a,Airdrop,Airdrop,-194.07293618840603,-5182.27,ENS,1,Direct
0xfd6c239df7b3c6f35f05b06d0e2c8a3b7e7bee3005ab406ae01727dd1ea089ac,2022-01-15,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x945836b8345764cbde363b9209d3e0338cb83ffe,Airdrop,Airdrop,-191.90662843568117,-5124.42,ENS,1,Direct
0xdd2e5218adc2eb585f3f4ac1beed618a5b89182d0656da7fab1d2b901313c486,2022-01-15,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x0c33559c47ecc0c9093c42e7bbbd39b2526f3a58,Airdrop,Airdrop,-120.27772835285204,-3211.74,ENS,1,Direct
0xd3e34167bb118f1f8529911992374bfe7df75f8f5a8e1c9faf13527c9929b00b,2022-01-15,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xe5b831a4be169d36cae0a1394b070d2d8a05b244,Airdrop,Airdrop,-57.0,-1522.05,ENS,1,Direct
0x33dbdeed46d974b7746c8e0c694a8ecc9a8fd1279c6b760494577e50966d48b0,2022-01-15,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x290278b944ccc81b4e39f2cd526b6cb4099e0f77,Airdrop,Airdrop,-117.49917212750708,-3137.54,ENS,1,Direct
0x70846729fc69c081a9a66cd0ec82f421f5a391af5f8a2c61f212445a978ba109,2022-01-15,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x6dbe7f53320da472f5be61012924f79079abd31c,Airdrop,Airdrop,-140.2449405793651,-3744.92,ENS,1,Direct
0xdc9a4e21f20968ef460e8725acdad0e02da92bf394877b0faf79ac4510235a8e,2022-01-15,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x9c5276ee6bd4abbfc84f50a726f235663e06df62,Airdrop,Airdrop,-193.92313655441035,-5178.27,ENS,1,Direct
0x45e306831bc6da666583200f767a80cad268a5a8833178621401e7fe8be0b463,2022-01-15,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x1a677955f6f111061393beffbf350b22863e1fa3,Airdrop,Airdrop,-197.6469675452098,-5277.7,ENS,1,Direct
0x4469138ea75a1e3b88c999f31365b53f178966e66a0d49ba885f8016a418cfc7,2022-01-15,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x9e5e9d4c66970e5669c88cbe969ea10b9433c786,Airdrop,Airdrop,-97.80927932613656,-2611.77,ENS,1,Direct
0x74174d9b084cfa7ec95c91e2897483b8ce5d8a89e6ab42228da74742b6756f07,2022-01-15,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xe195c59bcf26fd36c82d1c720860127a5c1c4040,Airdrop,Airdrop,-23.07835265361544,-616.25,ENS,1,Direct
0xa2f36e8757b169ec16ffe6d5760e138eb8451e11b7c6056dc7c027bbcd2f1b9e,2022-01-15,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x59b9fac77b64dcc0006207a2a41d90d96b3bc301,Airdrop,Airdrop,-144.08643913835363,-3847.49,ENS,1,Direct
0x186d820664bfeaedd82dbb7882db38d9ab912f6cfb86fd3f4be13466f30a892a,2022-01-15,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xf71b00a2a4e8491e36894906c5c4dde025160d8b,Airdrop,Airdrop,-156.24604784245773,-4172.19,ENS,1,Direct
0xe4e7e5bffcba3c4576b2ab7f3a2c6d9a46f3a61c9ce2da98202c299905775319,2022-01-15,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x895e43360cb14bdbcceb4b2ef06761b30b666a9a,Airdrop,Airdrop,-408.5244749172615,-10908.7,ENS,1,Direct
0xfa44cef0e69e2fda16c4ae578320ed3332c5124f19d19ddf16299a20fd97b684,2022-01-15,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x27280d1ad781a151fc423090d5af147bad84069a,Airdrop,Airdrop,-116.45159735033101,-3109.57,ENS,1,Direct
0x1fcb2135a891c05dc4667fe9464380e8d722d97efdbfb3c0502c8ab77a5ef48e,2022-01-15,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xf005bc919b57dc1a95070a614c0d51a2897d11ff,Airdrop,Airdrop,-196.77768677970536,-5254.49,ENS,1,Direct
