Transaction Hash,Date,From,From_name,From_category,To,To_name,To_category,Value,DOT_USD,Symbol,Acquainted?,Thru
0xd61509cf6fb5cc26e25534a6d9df1f34e6ae3ef63cb11b78805f71761602b02e,2022-09-04,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xd2cc2e47c2aecd01c87b83290c0ee76ba67a7211,coltron.eth,Salaries,-9665.0,-9665.0,USDC,1,Direct
0xffaf8c516d91a0d07bb6623d3015b01f7ea0cf6266b377b1a4abec3e57e9e5f0,2022-10-07,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xb9a0fb254aea7bcec79c7bd8052dcd902a5388ff,slobo.eth,Salaries,-7000.0,-7000.0,USDC,1,Direct
0xffaf8c516d91a0d07bb6623d3015b01f7ea0cf6266b377b1a4abec3e57e9e5f0,2022-10-07,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xb3a880d667fb664a7e4929f83002b4bad0321653,anthonyware.eth,Salaries,-5000.0,-5000.0,USDC,1,Direct
0xffaf8c516d91a0d07bb6623d3015b01f7ea0cf6266b377b1a4abec3e57e9e5f0,2022-10-07,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x521aacb43d89e1b8ffd64d9ef76b0a1074dedaf8,bobjiang.eth,Salaries,-1500.0,-1500.0,USDC,1,Direct
0xffaf8c516d91a0d07bb6623d3015b01f7ea0cf6266b377b1a4abec3e57e9e5f0,2022-10-07,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,ceresstation.eth,Salaries,-1500.0,-1500.0,USDC,1,Direct
0xffaf8c516d91a0d07bb6623d3015b01f7ea0cf6266b377b1a4abec3e57e9e5f0,2022-10-07,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,simona.eth,Salaries,-1500.0,-1500.0,USDC,1,Direct
0xffaf8c516d91a0d07bb6623d3015b01f7ea0cf6266b377b1a4abec3e57e9e5f0,2022-10-07,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xd2cc2e47c2aecd01c87b83290c0ee76ba67a7211,coltron.eth,Salaries,-9665.0,-9665.0,USDC,1,Direct
0xce4d0473e0acb5c962ef506895308b527f32fd3c2b9c69a30c98d9e80f0f88c4,2022-11-08,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xd2cc2e47c2aecd01c87b83290c0ee76ba67a7211,coltron.eth,Salaries,-9665.0,-9665.0,USDC,1,Direct
0xce4d0473e0acb5c962ef506895308b527f32fd3c2b9c69a30c98d9e80f0f88c4,2022-11-08,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,ceresstation.eth,Salaries,-1500.0,-1500.0,USDC,1,Direct
0xce4d0473e0acb5c962ef506895308b527f32fd3c2b9c69a30c98d9e80f0f88c4,2022-11-08,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x521aacb43d89e1b8ffd64d9ef76b0a1074dedaf8,bobjiang.eth,Salaries,-1500.0,-1500.0,USDC,1,Direct
0xce4d0473e0acb5c962ef506895308b527f32fd3c2b9c69a30c98d9e80f0f88c4,2022-11-08,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xb3a880d667fb664a7e4929f83002b4bad0321653,anthonyware.eth,Salaries,-5000.0,-5000.0,USDC,1,Direct
0xce4d0473e0acb5c962ef506895308b527f32fd3c2b9c69a30c98d9e80f0f88c4,2022-11-08,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xb9a0fb254aea7bcec79c7bd8052dcd902a5388ff,slobo.eth,Salaries,-7000.0,-7000.0,USDC,1,Direct
0xce4d0473e0acb5c962ef506895308b527f32fd3c2b9c69a30c98d9e80f0f88c4,2022-11-08,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,simona.eth,Salaries,-1500.0,-1500.0,USDC,1,Direct
0x46670673a610fdec51817cdb227353913e29f283ce81d6330a4b2a08b980629f,2022-11-29,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xb9a0fb254aea7bcec79c7bd8052dcd902a5388ff,slobo.eth,Salaries,-7000.0,-7000.0,USDC,1,Direct
0x46670673a610fdec51817cdb227353913e29f283ce81d6330a4b2a08b980629f,2022-11-29,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xd2cc2e47c2aecd01c87b83290c0ee76ba67a7211,coltron.eth,Salaries,-9665.0,-9665.0,USDC,1,Direct
0x46670673a610fdec51817cdb227353913e29f283ce81d6330a4b2a08b980629f,2022-11-29,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,ceresstation.eth,Salaries,-1500.0,-1500.0,USDC,1,Direct
0x46670673a610fdec51817cdb227353913e29f283ce81d6330a4b2a08b980629f,2022-11-29,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x521aacb43d89e1b8ffd64d9ef76b0a1074dedaf8,bobjiang.eth,Salaries,-1500.0,-1500.0,USDC,1,Direct
0x46670673a610fdec51817cdb227353913e29f283ce81d6330a4b2a08b980629f,2022-11-29,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xb3a880d667fb664a7e4929f83002b4bad0321653,anthonyware.eth,Salaries,-5000.0,-5000.0,USDC,1,Direct
0x46670673a610fdec51817cdb227353913e29f283ce81d6330a4b2a08b980629f,2022-11-29,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,simona.eth,Salaries,-1500.0,-1500.0,USDC,1,Direct
0xdf821cb80860f015bff9ef1818cbb16e93682f071254f76a173db3db133dc534,2022-12-09,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,-5.0,-6314.75,ETH,1,Direct
0xe3c9e56764fc1564c214e2ef6367eef38429e16a649404ef7cdf33cf332adc2f,2022-12-25,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x95b564f3b3bae3f206aa418667ba000afafacc8a,ENSTooling,DAO Tooling,-10.0,-110.14,ENS,1,Direct
0xddb06186bda3c5a04dab91b53a70cada0091306735af4361bb4f868845edf796,2023-01-01,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,simona.eth,Salaries,-1500.0,-1500.0,USDC,1,Direct
0xddb06186bda3c5a04dab91b53a70cada0091306735af4361bb4f868845edf796,2023-01-01,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x521aacb43d89e1b8ffd64d9ef76b0a1074dedaf8,bobjiang.eth,Salaries,-1500.0,-1500.0,USDC,1,Direct
0xddb06186bda3c5a04dab91b53a70cada0091306735af4361bb4f868845edf796,2023-01-01,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xb3a880d667fb664a7e4929f83002b4bad0321653,anthonyware.eth,Salaries,-5000.0,-5000.0,USDC,1,Direct
0xddb06186bda3c5a04dab91b53a70cada0091306735af4361bb4f868845edf796,2023-01-01,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xb9a0fb254aea7bcec79c7bd8052dcd902a5388ff,slobo.eth,Salaries,-7000.0,-7000.0,USDC,1,Direct
0xddb06186bda3c5a04dab91b53a70cada0091306735af4361bb4f868845edf796,2023-01-01,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,ceresstation.eth,Salaries,-1500.0,-1500.0,USDC,1,Direct
0xe5dbc19fc7623c1002fe8eaf6f2a8e541baa0ce9eba3b94ec09cc915a6199ea7,2023-01-03,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xd2cc2e47c2aecd01c87b83290c0ee76ba67a7211,coltron.eth,Salaries,-9665.0,-9665.0,USDC,1,Direct
