Transaction Hash,Date,From,From_name,From_category,To,To_name,To_category,Value,DOT_USD,Symbol,Acquainted?,Thru
0xb8814e3f03814d673636cc564d790710d934f930bc9d27372f2d5b5abfd0e465,2022-11-02,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x6fe24cfaa934b262dc482fc185106c89beef6634,0x6fe24c,Support,-5705.0,-5705.0,USDC,1,Support SG
0xb8814e3f03814d673636cc564d790710d934f930bc9d27372f2d5b5abfd0e465,2022-11-02,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0xfd1bb5a7299d0f449bd0fb386959a0449dcfd739,0xfd1bb5,Support,-6650.0,-6650.0,USDC,1,Support SG
0x1ffde69b813722b7e1faaad10395b76e0a08ae8b805b22bfd53f3c2d7ee2d851,2022-11-04,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x60dbf50076206f60bcc2edf9295f5734561b8d77,estmcmxci.eth,SMM,-650.0,-650.0,USDC,1,Support SG
0x1ffde69b813722b7e1faaad10395b76e0a08ae8b805b22bfd53f3c2d7ee2d851,2022-11-04,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0xcef0b1bbec22edc3d07eac2f5f1053359a96a5e2,daylon.eth,SMM,-650.0,-650.0,USDC,1,Support SG
0xa34c54ea54ae96dddfd2e9a79f6cdcf96b14eadda46a71da5f78565d9d8421c8,2022-12-04,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0xcef0b1bbec22edc3d07eac2f5f1053359a96a5e2,daylon.eth,SMM,-1300.0,-1300.0,USDC,1,Support SG
0xa34c54ea54ae96dddfd2e9a79f6cdcf96b14eadda46a71da5f78565d9d8421c8,2022-12-04,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x60dbf50076206f60bcc2edf9295f5734561b8d77,estmcmxci.eth,SMM,-1300.0,-1300.0,USDC,1,Support SG
0x196d671ce9a42d76b70ecd8781769519e6356defc27be8170f8921afde875255,2022-12-04,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0xcef0b1bbec22edc3d07eac2f5f1053359a96a5e2,daylon.eth,Support,-2000.0,-2000.0,USDC,1,Support SG
0x196d671ce9a42d76b70ecd8781769519e6356defc27be8170f8921afde875255,2022-12-04,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x8a55a2d8f2648cf88d592f0a2ba9dc7b1eddfd09,accessor.eth,Support,-2000.0,-2000.0,USDC,1,Support SG
0x9695434a0de430245a6ca4b51b08d24d7f2a78052d41f57116fb4dfeda4bf8f0,2022-12-08,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0xfd1bb5a7299d0f449bd0fb386959a0449dcfd739,0xfd1bb5,Support,-1662.5,-1662.5,USDC,1,Support SG
0x9695434a0de430245a6ca4b51b08d24d7f2a78052d41f57116fb4dfeda4bf8f0,2022-12-08,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x6fe24cfaa934b262dc482fc185106c89beef6634,0x6fe24c,Support,-1426.25,-1426.25,USDC,1,Support SG
0x9695434a0de430245a6ca4b51b08d24d7f2a78052d41f57116fb4dfeda4bf8f0,2022-12-08,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x11725b126ff9e4279e4f645c87736a501aa0eb1a,Ashu,Support,-2050.0,-2050.0,USDC,1,Support SG
0x9695434a0de430245a6ca4b51b08d24d7f2a78052d41f57116fb4dfeda4bf8f0,2022-12-08,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x6d53ed14a8f771a96e9186368d97c2cc06bec059,endlessness.eth,Support,-1426.25,-1426.25,USDC,1,Support SG
0xb6c044fa8c438ea60cfb084096d4efbad95571e7a1d8bd8968f951b842f8e7ce,2022-12-23,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x11725b126ff9e4279e4f645c87736a501aa0eb1a,Ashu,Support,-2200.0,-2200.0,USDC,1,Support SG
0xb6c044fa8c438ea60cfb084096d4efbad95571e7a1d8bd8968f951b842f8e7ce,2022-12-23,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0xcef0b1bbec22edc3d07eac2f5f1053359a96a5e2,daylon.eth,Support,-2000.0,-2000.0,USDC,1,Support SG
0xb6c044fa8c438ea60cfb084096d4efbad95571e7a1d8bd8968f951b842f8e7ce,2022-12-23,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x8a55a2d8f2648cf88d592f0a2ba9dc7b1eddfd09,accessor.eth,Support,-2000.0,-2000.0,USDC,1,Support SG
0x0efe5c338c254fe3c2e871ea7f24beacab18340f92e00510a32085976273b97b,2022-12-23,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x60dbf50076206f60bcc2edf9295f5734561b8d77,estmcmxci.eth,SMM,-1200.0,-1200.0,USDC,1,Support SG
0x0efe5c338c254fe3c2e871ea7f24beacab18340f92e00510a32085976273b97b,2022-12-23,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0xcef0b1bbec22edc3d07eac2f5f1053359a96a5e2,daylon.eth,SMM,-1200.0,-1200.0,USDC,1,Support SG
0x791f2a9de28209daf315ef771b18e6632753076d4a048fdf2d84f9d295d6bc50,2023-01-02,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0xfd1bb5a7299d0f449bd0fb386959a0449dcfd739,0xfd1bb5,Support,-850.0,-9579.05,ENS,1,Support SG
0x791f2a9de28209daf315ef771b18e6632753076d4a048fdf2d84f9d295d6bc50,2023-01-02,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x6fe24cfaa934b262dc482fc185106c89beef6634,0x6fe24c,Support,-850.0,-9579.05,ENS,1,Support SG
0x791f2a9de28209daf315ef771b18e6632753076d4a048fdf2d84f9d295d6bc50,2023-01-02,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x6d53ed14a8f771a96e9186368d97c2cc06bec059,endlessness.eth,Support,-850.0,-9579.05,ENS,1,Support SG
0x791f2a9de28209daf315ef771b18e6632753076d4a048fdf2d84f9d295d6bc50,2023-01-02,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x11725b126ff9e4279e4f645c87736a501aa0eb1a,Ashu,Support,-720.0,-8114.02,ENS,1,Support SG
0x791f2a9de28209daf315ef771b18e6632753076d4a048fdf2d84f9d295d6bc50,2023-01-02,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x8a55a2d8f2648cf88d592f0a2ba9dc7b1eddfd09,accessor.eth,Support,-240.0,-2704.67,ENS,1,Support SG
0x791f2a9de28209daf315ef771b18e6632753076d4a048fdf2d84f9d295d6bc50,2023-01-02,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0xcef0b1bbec22edc3d07eac2f5f1053359a96a5e2,daylon.eth,Support,-240.0,-2704.67,ENS,1,Support SG
0x5719abf6095bcb1fc7e8e8bf0c94dadc3ae7ac8edb6d8e84c31f3e6d237bb538,2023-01-03,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0xeb6b293e9bb1d71240953c8306ad2c8ac523516a,drea.eth,Support,-100.0,-100.0,USDC,1,Support SG
0x4f6d967b1a2b24847419004b80b2f7a1bcfbf84c925c07025c30f8c275f6e648,2023-01-03,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x1b995df2e474f5073406853a361f2eac7afa5b05,0x1b995d,Support,-280.0,-280.0,USDC,1,Support SG
0xfdcfabc3b067a44601138112ddbf3514a2123b3b7d6e21c55b187e83a21b2eea,2023-01-26,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x3ccfc7e11cfdf6fa06166cac59629a149efa0360,kevins.eth,Support,-0.42507218,-680.689335443,ETH,1,Support SG
0xf1aef281f581835bac1ec991dbb7abd65739c6942fafbfb6056d060678ffec45,2023-01-28,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0xb163a4e39f5cbec87769d0feb68169f7c0ba3b5b,0xb163a4,Support,-1.0,-1572.46,ETH,1,Support SG
0xc4d33e0dfa11c5dc602c78137281d539232a9451c5354f62c2a2e801f9652ac1,2023-02-02,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x11725b126ff9e4279e4f645c87736a501aa0eb1a,Ashu,Support,-1500.0,-1500.0,USDC,1,Support SG
0x715014e1f1b64ca727c2423318d16d7221cb8808be795e0d68ecf54fc040d6b9,2023-02-02,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0xcef0b1bbec22edc3d07eac2f5f1053359a96a5e2,daylon.eth,SMM,-650.0,-650.0,USDC,1,Support SG
0xc4d33e0dfa11c5dc602c78137281d539232a9451c5354f62c2a2e801f9652ac1,2023-02-02,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0xcef0b1bbec22edc3d07eac2f5f1053359a96a5e2,daylon.eth,Support,-2500.0,-2500.0,USDC,1,Support SG
0xc4d33e0dfa11c5dc602c78137281d539232a9451c5354f62c2a2e801f9652ac1,2023-02-02,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x1b995df2e474f5073406853a361f2eac7afa5b05,0x1b995d,Support,-2500.0,-2500.0,USDC,1,Support SG
0xc4d33e0dfa11c5dc602c78137281d539232a9451c5354f62c2a2e801f9652ac1,2023-02-02,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0xb9dd57b4f573b6fd4b63666c76504a696ab319b0,nameart.eth,Support,-1000.0,-1000.0,USDC,1,Support SG
0x715014e1f1b64ca727c2423318d16d7221cb8808be795e0d68ecf54fc040d6b9,2023-02-02,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x60dbf50076206f60bcc2edf9295f5734561b8d77,estmcmxci.eth,SMM,-650.0,-650.0,USDC,1,Support SG
0xc4d33e0dfa11c5dc602c78137281d539232a9451c5354f62c2a2e801f9652ac1,2023-02-02,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x8a55a2d8f2648cf88d592f0a2ba9dc7b1eddfd09,accessor.eth,Support,-2000.0,-2000.0,USDC,1,Support SG
0xc49f685121eadd63cfe55d14d425383b8c3cc18742f293f0e40dcae2e9726363,2023-02-25,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x11725b126ff9e4279e4f645c87736a501aa0eb1a,Ashu,Support,-1500.0,-1500.0,USDC,1,Support SG
0xc49f685121eadd63cfe55d14d425383b8c3cc18742f293f0e40dcae2e9726363,2023-02-25,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0xcef0b1bbec22edc3d07eac2f5f1053359a96a5e2,daylon.eth,Support,-2500.0,-2500.0,USDC,1,Support SG
0xc49f685121eadd63cfe55d14d425383b8c3cc18742f293f0e40dcae2e9726363,2023-02-25,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0xb9dd57b4f573b6fd4b63666c76504a696ab319b0,nameart.eth,Support,-2500.0,-2500.0,USDC,1,Support SG
0xc49f685121eadd63cfe55d14d425383b8c3cc18742f293f0e40dcae2e9726363,2023-02-25,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x8a55a2d8f2648cf88d592f0a2ba9dc7b1eddfd09,accessor.eth,Support,-2000.0,-2000.0,USDC,1,Support SG
0x4111662bf95c598812141eb7b2d6517be34af50b03d3ee7e70481c672de5d46a,2023-02-25,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x60dbf50076206f60bcc2edf9295f5734561b8d77,estmcmxci.eth,SMM,-650.0,-650.0,USDC,1,Support SG
0x4111662bf95c598812141eb7b2d6517be34af50b03d3ee7e70481c672de5d46a,2023-02-25,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0xcef0b1bbec22edc3d07eac2f5f1053359a96a5e2,daylon.eth,SMM,-650.0,-650.0,USDC,1,Support SG
0xc49f685121eadd63cfe55d14d425383b8c3cc18742f293f0e40dcae2e9726363,2023-02-25,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x1b995df2e474f5073406853a361f2eac7afa5b05,0x1b995d,Support,-2500.0,-2500.0,USDC,1,Support SG
0x89f2ea7df4ae902ba6ec781eef4381880b979f03da42d7742a08a8bce37808b5,2023-03-31,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x3a85cd196d72872d89dde1ea1cccd7ceeb30802c,daylon.eth,SMM,-650.0,-650.0,USDC,1,Support SG
0x89f2ea7df4ae902ba6ec781eef4381880b979f03da42d7742a08a8bce37808b5,2023-03-31,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x60dbf50076206f60bcc2edf9295f5734561b8d77,estmcmxci.eth,SMM,-650.0,-650.0,USDC,1,Support SG
0xfe2e781e4031e268d04fa203de00814e70d321b0a59107bc593c9f90fd4f2a32,2023-03-31,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0xb9dd57b4f573b6fd4b63666c76504a696ab319b0,nameart.eth,Support,-2500.0,-2500.0,USDC,1,Support SG
0xfe2e781e4031e268d04fa203de00814e70d321b0a59107bc593c9f90fd4f2a32,2023-03-31,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x1b995df2e474f5073406853a361f2eac7afa5b05,0x1b995d,Support,-2500.0,-2500.0,USDC,1,Support SG
0xfe2e781e4031e268d04fa203de00814e70d321b0a59107bc593c9f90fd4f2a32,2023-03-31,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x3a85cd196d72872d89dde1ea1cccd7ceeb30802c,daylon.eth,Support,-2500.0,-2500.0,USDC,1,Support SG
0xfe2e781e4031e268d04fa203de00814e70d321b0a59107bc593c9f90fd4f2a32,2023-03-31,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x8a55a2d8f2648cf88d592f0a2ba9dc7b1eddfd09,accessor.eth,Support,-2000.0,-2000.0,USDC,1,Support SG
0xfe2e781e4031e268d04fa203de00814e70d321b0a59107bc593c9f90fd4f2a32,2023-03-31,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x11725b126ff9e4279e4f645c87736a501aa0eb1a,Ashu,Support,-1500.0,-1500.0,USDC,1,Support SG
0x86c1441f593cc93dd844441ceedca0568140b311ec7501a702f3427348536d4f,2023-04-20,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x03f25ce589f6ae34833226900aa9fd00d4404a19,cushion.eth,Support,-2000.0,-2000.0,USDC,1,Support SG
0x4926a0e0660f0a2ec6a6b2e9a6c6a7cb74a31bb86271b6342e8cc6be327ec163,2023-04-29,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0xfac50fd9eb90c1a7c0bc7b739eb90f1bda06e9d0,aexek.eth,Support,-500.0,-500.0,USDC,1,Support SG
0x880b22c6e0d2ded0f5d4a97efb64fa4f3a79a359276941d5804ba0e16e9ac6b4,2023-05-03,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x3a85cd196d72872d89dde1ea1cccd7ceeb30802c,daylon.eth,SMM,-650.0,-650.0,USDC,1,Support SG
0x880b22c6e0d2ded0f5d4a97efb64fa4f3a79a359276941d5804ba0e16e9ac6b4,2023-05-03,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x60dbf50076206f60bcc2edf9295f5734561b8d77,estmcmxci.eth,SMM,-650.0,-650.0,USDC,1,Support SG
0xde3576bda050d13e4467dac40bf60b670041cda69e766b3131aa115f8f5ab839,2023-05-03,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x8a55a2d8f2648cf88d592f0a2ba9dc7b1eddfd09,accessor.eth,Support,-2000.0,-2000.0,USDC,1,Support SG
0xde3576bda050d13e4467dac40bf60b670041cda69e766b3131aa115f8f5ab839,2023-05-03,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0xb9dd57b4f573b6fd4b63666c76504a696ab319b0,nameart.eth,Support,-2500.0,-2500.0,USDC,1,Support SG
0xde3576bda050d13e4467dac40bf60b670041cda69e766b3131aa115f8f5ab839,2023-05-03,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x11725b126ff9e4279e4f645c87736a501aa0eb1a,Ashu,Support,-1500.0,-1500.0,USDC,1,Support SG
0xde3576bda050d13e4467dac40bf60b670041cda69e766b3131aa115f8f5ab839,2023-05-03,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x3a85cd196d72872d89dde1ea1cccd7ceeb30802c,daylon.eth,Support,-1200.0,-1200.0,USDC,1,Support SG
0xde3576bda050d13e4467dac40bf60b670041cda69e766b3131aa115f8f5ab839,2023-05-03,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x03f25ce589f6ae34833226900aa9fd00d4404a19,cushion.eth,Support,-2000.0,-2000.0,USDC,1,Support SG
0xde3576bda050d13e4467dac40bf60b670041cda69e766b3131aa115f8f5ab839,2023-05-03,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x1b995df2e474f5073406853a361f2eac7afa5b05,0x1b995d,Support,-2500.0,-2500.0,USDC,1,Support SG
