"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","ParentTxFrom","ParentTxTo","ParentTxETH_Value","From","TxTo","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $2384.4717076403/Eth","Historical $Price/Eth","Status","ErrCode","Type","PrivateNote"
"0x9bf05272c1debfd466109f0dc99f6aac323934ee04b92a8cffb8720ff8bbf0c1","15067883","1656828978","2022-07-03 06:16:18","0x38d6f9c9f20175c9fc475e452f1ae70a91506f2d","0x9718ba71dc1284842fce66dc3e34dffc6c630074","0","0x9718ba71dc1284842fce66dc3e34dffc6c630074","0x2686a8919df194aa7673244549e68d42c1685d03","","0","0.050000000000000003","119.223585382015","1072.95","0","","call",""
"0x2930846bf5fe2844d4a5d280ae54753a6265f2f75b576945fdd268fc863b43e9","15347714","1660590129","2022-08-15 19:02:09","0x0a57012d1378a8a25e03dd1d66215557458bb241","0x2686a8919df194aa7673244549e68d42c1685d03","0","0x2686a8919df194aa7673244549e68d42c1685d03","0x9718ba71dc1284842fce66dc3e34dffc6c630074","","15","0","35767.0756146045","1899.64","0","","call",""
"0x1c59f0b0a7e14f4422afe3aaeed210da036c15c1570a0a1549019f4b62aa983e","16531625","1675226219","2023-02-01 04:36:59","0xe77d2e3adcf2ab187570c40512f9ccfb3858c23b","0x9718ba71dc1284842fce66dc3e34dffc6c630074","0","0x9718ba71dc1284842fce66dc3e34dffc6c630074","0x2686a8919df194aa7673244549e68d42c1685d03","","0","15.001877","35771.5512679997","1641.61","0","","call",""
