"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","ParentTxFrom","ParentTxTo","ParentTxETH_Value","From","TxTo","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $4308.98696293688/Eth","Historical $Price/Eth","Status","ErrCode","Type"
"0xbecf019409363136d2ff87485309de4f38b69cad50c498196858502480081cb2","22097351","1742585447","2025-03-21 19:30:47","0x70b8769b09af7447886620c20854c8b9119b5fee","0x40a2accbd92bca938b02010e17a5b8929b49130d","0","0x253553366da8546fc250f225fe3d25d0c782303b","0x536013c57daf01d78e8a70cad1b1abada9411819","","0.000064728690336929","0","0.278915082789805","1965.08","0","","call",""
"0xbecf019409363136d2ff87485309de4f38b69cad50c498196858502480081cb2","22097351","1742585447","2025-03-21 19:30:47","0x70b8769b09af7447886620c20854c8b9119b5fee","0x40a2accbd92bca938b02010e17a5b8929b49130d","0","0x536013c57daf01d78e8a70cad1b1abada9411819","0x253553366da8546fc250f225fe3d25d0c782303b","","0","0.007789958953220142","33.566831571239","1965.08","0","","call",""
"0xbecf019409363136d2ff87485309de4f38b69cad50c498196858502480081cb2","22097351","1742585447","2025-03-21 19:30:47","0x70b8769b09af7447886620c20854c8b9119b5fee","0x40a2accbd92bca938b02010e17a5b8929b49130d","0","0x253553366da8546fc250f225fe3d25d0c782303b","0x536013c57daf01d78e8a70cad1b1abada9411819","","0.000193832362320421","0","0.835221122233952","1965.08","0","","call",""
"0xbecf019409363136d2ff87485309de4f38b69cad50c498196858502480081cb2","22097351","1742585447","2025-03-21 19:30:47","0x70b8769b09af7447886620c20854c8b9119b5fee","0x40a2accbd92bca938b02010e17a5b8929b49130d","0","0x536013c57daf01d78e8a70cad1b1abada9411819","0x253553366da8546fc250f225fe3d25d0c782303b","","0","0.002594283775479335","11.1787349666991","1965.08","0","","call",""
"0xbecf019409363136d2ff87485309de4f38b69cad50c498196858502480081cb2","22097351","1742585447","2025-03-21 19:30:47","0x70b8769b09af7447886620c20854c8b9119b5fee","0x40a2accbd92bca938b02010e17a5b8929b49130d","0","0x253553366da8546fc250f225fe3d25d0c782303b","0x536013c57daf01d78e8a70cad1b1abada9411819","","0.000064551835991746","0","0.278153019722073","1965.08","0","","call",""
"0xbecf019409363136d2ff87485309de4f38b69cad50c498196858502480081cb2","22097351","1742585447","2025-03-21 19:30:47","0x70b8769b09af7447886620c20854c8b9119b5fee","0x40a2accbd92bca938b02010e17a5b8929b49130d","0","0x536013c57daf01d78e8a70cad1b1abada9411819","0x253553366da8546fc250f225fe3d25d0c782303b","","0","0.002594283775479335","11.1787349666991","1965.08","0","","call",""
"0xbecf019409363136d2ff87485309de4f38b69cad50c498196858502480081cb2","22097351","1742585447","2025-03-21 19:30:47","0x70b8769b09af7447886620c20854c8b9119b5fee","0x40a2accbd92bca938b02010e17a5b8929b49130d","0","0x253553366da8546fc250f225fe3d25d0c782303b","0x536013c57daf01d78e8a70cad1b1abada9411819","","0.000064551835991746","0","0.278153019722073","1965.08","0","","call",""
"0xbecf019409363136d2ff87485309de4f38b69cad50c498196858502480081cb2","22097351","1742585447","2025-03-21 19:30:47","0x70b8769b09af7447886620c20854c8b9119b5fee","0x40a2accbd92bca938b02010e17a5b8929b49130d","0","0x536013c57daf01d78e8a70cad1b1abada9411819","0x253553366da8546fc250f225fe3d25d0c782303b","","0","0.002594283775479335","11.1787349666991","1965.08","0","","call",""
"0xbecf019409363136d2ff87485309de4f38b69cad50c498196858502480081cb2","22097351","1742585447","2025-03-21 19:30:47","0x70b8769b09af7447886620c20854c8b9119b5fee","0x40a2accbd92bca938b02010e17a5b8929b49130d","0","0x253553366da8546fc250f225fe3d25d0c782303b","0x536013c57daf01d78e8a70cad1b1abada9411819","","0.000064551835991746","0","0.278153019722073","1965.08","0","","call",""
"0xbecf019409363136d2ff87485309de4f38b69cad50c498196858502480081cb2","22097351","1742585447","2025-03-21 19:30:47","0x70b8769b09af7447886620c20854c8b9119b5fee","0x40a2accbd92bca938b02010e17a5b8929b49130d","0","0x536013c57daf01d78e8a70cad1b1abada9411819","0x253553366da8546fc250f225fe3d25d0c782303b","","0","0.002594283775479335","11.1787349666991","1965.08","0","","call",""
"0xbecf019409363136d2ff87485309de4f38b69cad50c498196858502480081cb2","22097351","1742585447","2025-03-21 19:30:47","0x70b8769b09af7447886620c20854c8b9119b5fee","0x40a2accbd92bca938b02010e17a5b8929b49130d","0","0x253553366da8546fc250f225fe3d25d0c782303b","0x536013c57daf01d78e8a70cad1b1abada9411819","","0.000064551835991746","0","0.278153019722073","1965.08","0","","call",""
"0xbecf019409363136d2ff87485309de4f38b69cad50c498196858502480081cb2","22097351","1742585447","2025-03-21 19:30:47","0x70b8769b09af7447886620c20854c8b9119b5fee","0x40a2accbd92bca938b02010e17a5b8929b49130d","0","0x536013c57daf01d78e8a70cad1b1abada9411819","0x253553366da8546fc250f225fe3d25d0c782303b","","0","0.002594283775479335","11.1787349666991","1965.08","0","","call",""
"0xbecf019409363136d2ff87485309de4f38b69cad50c498196858502480081cb2","22097351","1742585447","2025-03-21 19:30:47","0x70b8769b09af7447886620c20854c8b9119b5fee","0x40a2accbd92bca938b02010e17a5b8929b49130d","0","0x253553366da8546fc250f225fe3d25d0c782303b","0x536013c57daf01d78e8a70cad1b1abada9411819","","0.000064551835991746","0","0.278153019722073","1965.08","0","","call",""
"0xaf71cd2631d64dbb0274788356026d369bb5870535099d8feab727918c056a1d","22097397","1742585999","2025-03-21 19:39:59","0x70b8769b09af7447886620c20854c8b9119b5fee","0x536013c57daf01d78e8a70cad1b1abada9411819","0","0x536013c57daf01d78e8a70cad1b1abada9411819","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0.022785736811799748","98.1834428629561","1965.08","0","","call",""
